gender,SeniorCitizen,Dependents,PhoneService,MultipleLines,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,tenure,MonthlyCharges,TotalServiceCost
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-1.0251897889099397,-0.3653732398991098,-0.8391626428009185
0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,1.1529948113292499,-0.5001538577255242,0.34382389581345346
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-1.3128745474320966,0.3422250036895663,-1.0003783298303572
0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.8242122301610703,-1.5447036458802366,-0.564564494563962
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.3128745474320966,-0.5338490121821279,-1.011893736046746
1,0,1,1,0,0.0,1.0,1.0,0.0,0.0,1.5639730377894743,0.8139571660820171,1.7960937797956793
0,0,1,0,1,1.0,0.0,1.0,0.0,0.0,-0.9018963209718723,-1.2077521013142003,-0.8878816691010236
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.4132340037008459,0.9487377839084316,0.75616401840798
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-0.9018963209718723,0.4770056215159808,-0.6442865376004977
0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,-0.408722449219603,0.8139571660820171,-0.11723525308117819
1,1,0,1,1,0.0,1.0,1.0,0.0,0.0,0.4132340037008459,1.2519941740178642,0.9275664109365317
0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-0.12103769069744588,0.14005407694994457,-0.10394824590842222
1,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.8242122301610703,0.9487377839084316,1.1724902431543331
0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,1.522875215143452,1.2856893284744677,2.1902749925874394
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.6050708604354966,1.6563360274971077,2.6331752316793047
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-1.1073854342019844,0.9487377839084316,-0.7842430131535271
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.9840919662639172,-0.5001538577255242,-0.8307475382581729
1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,-0.9840919662639172,-1.5447036458802366,-0.9543167049648034
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.07993986805142343,1.2519941740178642,0.3801417154189864
1,0,1,0,1,1.0,0.0,0.0,0.0,1.0,1.440679569851407,-0.702324784465146,0.32123598361976835
1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-0.038842045405400996,-1.5447036458802366,-0.7505825949825453
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.3265268039275581,-1.5447036458802366,-0.8125886284554065
1,1,0,0,0,1.0,0.0,1.0,0.0,0.0,-1.1895810794940294,-0.5001538577255242,-0.9436870992265985
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-0.4498202718656254,-0.3653732398991098,-0.4981294587001822
0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.1529948113292499,-0.7360199389217497,0.15470549372122702
1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,0.8242122301610703,-1.342532719140615,-0.4237222185327489
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.066287611555962,0.30852984923296267,-0.8015161224781099
0,0,1,1,0,0.0,1.0,1.0,0.0,0.0,-1.1895810794940294,0.8139571660820171,-0.8745946619282676
0,0,1,1,1,0.0,1.0,0.0,1.0,0.0,0.8242122301610703,-1.5447036458802366,-0.564564494563962
1,0,1,1,0,0.0,1.0,1.0,0.0,0.0,-0.8607984983258499,-1.5783988003368403,-0.9330574934883938
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,1.1118969886832273,1.3193844829310715,1.7562327582774115
0,1,0,1,1,0.0,1.0,1.0,0.0,0.0,1.5639730377894743,1.0161280928216387,1.9847692816488138
0,1,0,1,1,1.0,0.0,0.0,0.0,1.0,1.6050708604354966,1.6563360274971077,2.6331752316793047
1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-1.230678902140052,1.2182990195612606,-0.8985112748392283
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.9475056980991376,0.5443959304291881,0.9997591499085058
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.5776252942849356,-0.2305926220726953,0.19412361500040304
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.3676246265735805,-1.3762278735972184,-0.76829860454622
1,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.5365274716389132,-1.5447036458802366,-0.6265705280368231
1,0,1,1,0,0.0,1.0,1.0,0.0,0.0,0.16664706782471123,-0.0958120042462808,-0.0016382906782013741
0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,0.5776252942849356,1.2856893284744677,1.1308576206796979
1,1,0,1,1,1.0,0.0,0.0,0.0,1.0,-1.066287611555962,0.30852984923296267,-0.8015161224781099
1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-1.3128745474320966,-1.5783988003368403,-1.0256236434585937
1,0,1,1,1,1.0,0.0,0.0,0.0,1.0,-0.7375050303877825,-0.3653732398991098,-0.6686460507505503
0,1,0,1,1,1.0,0.0,0.0,0.0,1.0,0.700918762223003,0.9824329383650352,1.0697373876850205
1,1,1,0,0,1.0,0.0,1.0,0.0,0.0,-0.4498202718656254,-0.8708005567481641,-0.6442865376004977
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.3676246265735805,-1.5447036458802366,-0.8214466332372438
0,0,1,1,1,1.0,0.0,0.0,0.0,1.0,1.2762882792673171,1.4878602552140896,2.083978935205392
1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.4132340037008459,1.2856893284744677,0.9466111212174819
0,1,0,1,0,0.0,1.0,1.0,0.0,0.0,-1.2717767247860743,0.14005407694994457,-0.972032714528478
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.3265268039275581,0.2748346947763591,-0.2146733056813885
1,0,0,1,0,0.0,1.0,0.0,1.0,0.0,-0.5320159171576703,0.10635892249334095,-0.4228364180545651
1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,-1.230678902140052,-1.0392763290311822,-0.9875342228966932
0,0,0,1,1,1.0,0.0,0.0,1.0,0.0,-1.066287611555962,0.10635892249334095,-0.8201179325199682
1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,-1.0251897889099397,-0.16320231315948805,-0.8179034313245088
1,0,1,1,0,0.0,1.0,0.0,1.0,0.0,0.5365274716389132,-0.29798293098590256,0.12724567889753138
0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,-1.1073854342019844,0.6791765482556026,-0.8055022246299367
0,1,0,1,1,0.0,1.0,0.0,0.0,1.0,-1.066287611555962,-0.028421695333073545,-0.8325191392145405
1,0,1,1,1,0.0,1.0,0.0,1.0,0.0,-1.1895810794940294,0.5107007759725845,-0.8905390705355748
1,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.16664706782471123,-1.5447036458802366,-0.7062925710733589
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.4543318263468683,-0.12950715870288443,0.1741931042412691
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-0.9429941436178947,0.6454813937989989,-0.6575735447732537
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.7786028530338049,0.9150426294518279,-0.45738263670373064
1,0,0,1,1,1.0,0.0,0.0,0.0,1.0,-1.1895810794940294,0.30852984923296267,-0.9011686762737795
1,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.9886035207451601,-0.9044957112047678,-0.04947151650012281
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.3995817472053844,0.9150426294518279,1.7256726417800727
0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,1.3995817472053844,1.3867747918442785,2.1411130660482423
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.618723116930958,1.0498232472782425,1.0281047652103852
1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,-0.9018963209718723,-1.0055811745745786,-0.8586502533209605
1,1,0,1,1,0.0,1.0,1.0,0.0,0.0,1.3173861019133397,1.4541651007574858,2.1039094459645256
0,1,0,1,0,0.0,1.0,1.0,0.0,0.0,-0.28542898128153565,0.005273459123530077,-0.27402193771969846
0,1,1,1,0,1.0,0.0,1.0,0.0,0.0,0.9886035207451601,0.9824329383650352,1.3642660466811107
1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,-0.7786028530338049,-1.1740569468575968,-0.8418200442354696
0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,-1.2717767247860743,0.2748346947763591,-0.968489512615743
0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.04335359988664389,-0.16320231315948805,-0.11546365212481072
0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,1.5639730377894743,1.5215554096706931,2.45645803628165
0,0,0,1,1,1.0,0.0,0.0,1.0,0.0,1.0297013433911826,0.4770056215159808,1.0210183613849153
0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,-1.3128745474320966,-1.342532719140615,-1.0225233417849506
1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0022557772406214464,-1.5447036458802366,-0.741724590200708
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.20323333598949075,0.3759201581461699,-0.07914583251927777
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.6598209395769805,-1.511008491423633,-0.5782944019758098
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.37213618105482343,1.1172135561914496,0.8075404461426363
0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,-1.148483256848007,0.3422250036895663,-0.8657366571464303
1,0,1,1,0,1.0,0.0,0.0,0.0,1.0,1.1940926339752722,0.5107007759725845,1.1902062527180077
1,1,0,1,1,0.0,1.0,1.0,0.0,0.0,0.700918762223003,1.0161280928216387,1.0918823996396136
1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.9886035207451601,-1.5447036458802366,-0.5291324754366128
0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.8242122301610703,-1.511008491423633,-0.5410907818920931
1,1,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.6553093850957377,1.1509087106480533,-0.2811083415451683
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-1.230678902140052,0.3759201581461699,-0.9317287927711182
1,0,0,1,1,0.0,1.0,0.0,0.0,1.0,-1.3128745474320966,0.8476523205386207,-0.9937348262439794
1,0,0,1,1,0.0,1.0,0.0,0.0,1.0,-1.230678902140052,0.6117862393423953,-0.922427887750189
0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.5776252942849356,-0.8708005567481641,-0.20138629850863257
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-0.5731137398036927,0.4433104670593772,-0.3692454891244495
0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.700918762223003,1.4878602552140896,1.4019125670039194
0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,-1.3128745474320966,-1.0392763290311822,-1.0185372396331238
0,1,0,1,1,0.0,1.0,1.0,0.0,0.0,-1.3128745474320966,0.14005407694994457,-1.0030357312649085
1,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0.4543318263468683,-1.5783988003368403,-0.6637741481205398
0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.49542964899289077,-1.5447036458802366,-0.6354285328186604
1,1,0,1,1,1.0,0.0,0.0,0.0,1.0,-1.230678902140052,0.9824329383650352,-0.9078121798601575
0,0,0,1,1,0.0,1.0,0.0,1.0,0.0,-0.3265268039275581,0.9824329383650352,0.017849319841840693
0,0,1,1,0,0.0,1.0,1.0,0.0,0.0,-0.8607984983258499,0.6117862393423953,-0.587595306996739
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.4543318263468683,-1.5447036458802366,-0.6442865376004977
1,0,1,1,1,1.0,0.0,1.0,0.0,0.0,-1.230678902140052,-0.3653732398991098,-0.9609602085511814
0,1,0,1,1,0.0,1.0,1.0,0.0,0.0,-1.0251897889099397,1.353079637387675,-0.6584593452514375
1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,-1.148483256848007,0.6117862393423953,-0.8480206475827557
0,0,0,1,1,0.0,1.0,0.0,1.0,0.0,-0.5320159171576703,0.14005407694994457,-0.41397841327272783
1,0,1,1,1,0.0,1.0,0.0,1.0,0.0,-0.5731137398036927,-1.5447036458802366,-0.8657366571464303
1,1,0,0,1,0.0,1.0,0.0,0.0,1.0,-1.1895810794940294,-1.2077521013142003,-0.9808907193103152
0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.4132340037008459,-1.5447036458802366,-0.653144542382335
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.522875215143452,0.24113954031975543,1.229181473758092
1,0,0,1,1,1.0,0.0,0.0,0.0,1.0,0.4132340037008459,0.40961531260277356,0.45144865391277667
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.16664706782471123,0.8476523205386207,0.45720635702097095
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.2351904566212948,1.4541651007574858,2.007357193842499
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.6050708604354966,0.4770056215159808,1.5170666291678043
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.49091809451164786,0.10635892249334095,-0.3922763015572264
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.9018963209718723,0.4433104670593772,-0.6491584402305083
0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,-0.3265268039275581,-1.072971483487786,-0.6575735447732537
0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,1.6050708604354966,1.7574214908669186,2.7288416833231475
1,0,0,1,1,1.0,0.0,0.0,1.0,0.0,-1.148483256848007,1.0498232472782425,-0.8192321320417845
0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,-1.230678902140052,-1.0392763290311822,-0.9875342228966932
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.5731137398036927,0.14005407694994457,-0.4449814300091584
0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.148483256848007,0.6454813937989989,-0.8458061463872963
1,0,0,1,1,1.0,0.0,0.0,1.0,0.0,-0.038842045405400996,0.24113954031975543,0.0005762105172579518
1,1,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.49091809451164786,-0.19689746761609167,-0.475984446745589
1,0,1,1,1,1.0,0.0,0.0,0.0,1.0,-0.6964072077417601,-1.5447036458802366,-0.8923106714919422
1,1,0,1,0,0.0,1.0,1.0,0.0,0.0,-0.9018963209718723,0.4433104670593772,-0.6491584402305083
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.8653100528070927,1.4878602552140896,1.59678867220434
0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,0.9475056980991376,1.3193844829310715,1.570214657858828
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.070799166037205,-1.5447036458802366,-0.5114164658729382
1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,-0.6964072077417601,-0.3653732398991098,-0.6442865376004977
0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,1.440679569851407,1.2856893284744677,2.098151742856331
1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.6050708604354966,1.6563360274971077,2.6331752316793047
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.5639730377894743,1.5215554096706931,2.45645803628165
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.20774489047073366,0.14005407694994457,0.14407588798302226
0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,0.28994053576277856,0.6117862393423953,0.4541060553473279
1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,-0.4498202718656254,0.4433104670593772,-0.2642781324596774
1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.440679569851407,1.5889457185839004,2.3692066891805528
1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-0.9018963209718723,-1.5447036458802366,-0.9366006954011288
0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,-0.24433115863551322,-1.5447036458802366,-0.7948726188917319
1,0,0,1,1,1.0,0.0,0.0,0.0,1.0,1.2762882792673171,1.2856893284744677,1.9139052433941155
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.6050708604354966,1.3867747918442785,2.37806469396239
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-0.5731137398036927,0.24113954031975543,-0.41973611638092206
1,0,0,1,1,1.0,0.0,0.0,1.0,0.0,-0.3676246265735805,0.6454813937989989,-0.13052226025393412
1,0,0,1,1,0.0,1.0,0.0,0.0,1.0,-1.3128745474320966,-0.19689746761609167,-1.0074647336558271
1,0,0,1,1,0.0,1.0,0.0,0.0,1.0,-0.6553093850957377,0.4770056215159808,-0.43169442283640247
0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,1.4817773924974293,1.3193844829310715,2.174773484219224
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.3995817472053844,-1.5783988003368403,-0.4702267436373947
0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.618723116930958,-0.702324784465146,-0.07737423156291032
1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,0.20774489047073366,0.14005407694994457,0.14407588798302226
0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-1.3128745474320966,0.4770056215159808,-0.9986067288739898
0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,-0.7786028530338049,-1.342532719140615,-0.8728230609719002
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,-0.038842045405400996,1.1172135561914496,0.36906920944168975
1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.24433115863551322,0.10635892249334095,-0.20891560257319428
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.8197006756798274,0.6791765482556026,-0.5388762806966338
0,0,1,1,1,0.0,1.0,0.0,1.0,0.0,-0.8607984983258499,-1.3762278735972184,-0.9011686762737795
1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,-0.7375050303877825,1.0161280928216387,-0.39626240370905325
0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.49542964899289077,-0.5001538577255242,-0.01758269928550852
0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-1.3128745474320966,0.6454813937989989,-0.9963922276785305
1,0,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0022557772406214464,0.9824329383650352,0.3544535015516582
0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.08445142253266633,-1.1066666379443895,-0.5224889718502348
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.2762882792673171,1.353079637387675,1.9705964739978743
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-1.1895810794940294,-0.33167808544250615,-0.9348290944447613
0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,1.440679569851407,-0.19689746761609167,0.7729942274934708
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.2351904566212948,1.4204699463008823,1.9794544787797115
0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,-0.9018963209718723,0.9487377839084316,-0.5760799007803505
1,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.5776252942849356,-0.3653732398991098,0.11085837005113237
1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,1.358483924559362,-0.29798293098590256,0.6321519514622577
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.7831144075150479,-0.3990683943557134,0.2096251233686183
1,0,0,1,1,0.0,1.0,0.0,0.0,1.0,-0.7786028530338049,-1.3762278735972184,-0.8790236643191862
1,0,1,1,0,0.0,1.0,1.0,0.0,0.0,-1.3128745474320966,-1.5447036458802366,-1.0251807432195017
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-0.12103769069744588,-1.5783988003368403,-0.7815856117189759
0,0,1,1,1,0.0,1.0,0.0,1.0,0.0,0.8653100528070927,0.8476523205386207,1.1423730268960863
0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,0.5776252942849356,0.2748346947763591,0.5063682835601679
0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.1940926339752722,-1.342532719140615,-0.32008356258525245
0,1,0,1,1,0.0,1.0,0.0,1.0,0.0,1.2351904566212948,0.8139571660820171,1.4772056076495363
1,1,0,1,0,1.0,0.0,0.0,0.0,1.0,-0.12103769069744588,0.40961531260277356,0.0023478114736254123
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.3173861019133397,1.1509087106480533,1.8448128060957845
0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.5776252942849356,-0.19689746761609167,0.21493992623772068
0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.700918762223003,0.4770056215159808,0.7375622083661216
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.8607984983258499,1.0161280928216387,-0.5238176725675104
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-1.230678902140052,0.8139571660820171,-0.9144556834465355
0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,1.522875215143452,0.9824329383650352,1.9112478419595642
1,1,1,1,1,0.0,1.0,0.0,1.0,0.0,-0.20323333598949075,-0.5001538577255242,-0.4015772065781556
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.5776252942849356,0.4433104670593772,0.6104498397467563
0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.2717767247860743,0.1737492314065482,-0.9711469140502942
1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,-1.2717767247860743,-1.3762278735972184,-1.011893736046746
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.5639730377894743,-1.5783988003368403,-0.43656632546641294
1,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.33103835840880097,-0.3990683943557134,-0.0534576186519496
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-1.2717767247860743,0.4770056215159808,-0.9631747097466407
1,0,0,1,1,0.0,1.0,0.0,1.0,0.0,-1.230678902140052,-1.511008491423633,-1.0061360329385516
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.9018963209718723,1.083518401734846,-0.5565922902603084
1,0,0,1,1,1.0,0.0,0.0,1.0,0.0,1.1940926339752722,0.10635892249334095,0.8606884748336601
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,1.4817773924974293,0.4433104670593772,1.380210455288418
0,0,1,0,0,0.0,1.0,1.0,0.0,0.0,0.618723116930958,-0.6686296300085424,-0.05611502008650079
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.440679569851407,1.791116645323522,2.5499099867300337
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0297013433911826,-0.19689746761609167,0.5072540840383517
0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.9475056980991376,0.10635892249334095,0.6773277758496279
1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,-1.1895810794940294,0.2748346947763591,-0.902940277230147
0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-1.066287611555962,0.1737492314065482,-0.8139173291726821
0,0,0,1,1,0.0,1.0,0.0,1.0,0.0,1.5639730377894743,0.5443959304291881,1.5445264439914999
1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-1.230678902140052,-0.33167808544250615,-0.9596315078339057
1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,-0.4498202718656254,0.30852984923296267,-0.30325335349976157
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.8653100528070927,0.5107007759725845,0.9032068977864791
0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,1.6050708604354966,0.2748346947763591,1.3257337258801185
0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-1.066287611555962,-1.0392763290311822,-0.9255281894238321
0,1,0,1,1,0.0,1.0,0.0,0.0,1.0,0.700918762223003,1.1846038651046569,1.20260745941258
1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.8242122301610703,1.0161280928216387,1.2194376684980708
1,1,0,1,1,0.0,1.0,0.0,0.0,1.0,-1.2717767247860743,0.24113954031975543,-0.9693753130939268
1,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.6598209395769805,0.30852984923296267,0.5936196306612654
0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,1.5639730377894743,1.4878602552140896,2.425012119306128
0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,-0.9018963209718723,-0.702324784465146,-0.8148031296508658
0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,-0.8197006756798274,-1.0392763290311822,-0.8325191392145405
1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.2488427131167561,-1.5447036458802366,-0.6885765615096843
1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.4817773924974293,-0.16320231315948805,0.8301283583363214
1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,1.5639730377894743,0.005273459123530077,1.0413917723831412
1,0,0,1,1,1.0,0.0,1.0,0.0,0.0,-0.28542898128153565,0.6117862393423953,-0.06674462582470556
1,1,0,1,1,1.0,0.0,0.0,1.0,0.0,-1.2717767247860743,-0.7360199389217497,-0.995063526961255
0,0,0,1,1,1.0,0.0,0.0,1.0,0.0,0.8242122301610703,1.1509087106480533,1.3133325191855463
0,0,1,1,0,0.0,1.0,0.0,1.0,0.0,1.522875215143452,-1.5447036458802366,-0.41397841327272783
1,0,0,1,1,1.0,0.0,0.0,1.0,0.0,-0.28542898128153565,0.7128717027122061,-0.032198407175540074
0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,-1.3128745474320966,-0.7360199389217497,-1.014551137481297
0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,0.7831144075150479,1.3193844829310715,1.3841965574402448
1,0,0,0,1,0.0,1.0,1.0,0.0,0.0,-0.7786028530338049,-0.5001538577255242,-0.7178079772897473
1,1,0,1,1,0.0,1.0,0.0,1.0,0.0,1.5639730377894743,1.0161280928216387,1.9847692816488138
0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.8242122301610703,1.1509087106480533,1.3133325191855463
0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.6050708604354966,1.0498232472782425,2.0591765218162474
0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,-1.2717767247860743,-0.5675441666387315,-0.9906345245703363
0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,-1.3128745474320966,-1.5447036458802366,-1.0251807432195017
1,0,0,1,1,0.0,1.0,0.0,0.0,1.0,-1.1895810794940294,0.005273459123530077,-0.9171130848810867
0,0,0,1,1,1.0,0.0,0.0,1.0,0.0,-1.0251897889099397,-0.06211684978967717,-0.8072738255863041
0,0,1,1,1,0.0,1.0,0.0,1.0,0.0,-1.066287611555962,-1.511008491423633,-0.9689324128548349
1,0,1,0,0,1.0,0.0,1.0,0.0,0.0,-0.12103769069744588,-0.7360199389217497,-0.44941043240007705
1,1,0,1,0,0.0,1.0,1.0,0.0,0.0,0.4543318263468683,0.7802620116254134,0.7003585882824049
0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,1.1529948113292499,1.3867747918442785,1.856771112551265
0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,-1.148483256848007,-1.5447036458802366,-0.9897487240921525
1,1,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0022557772406214464,-0.3653732398991098,-0.2301748140496038
1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.9475056980991376,0.6791765482556026,1.0989688034650835
0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.1529948113292499,1.6563360274971077,2.072906429228095
1,0,1,1,1,0.0,1.0,0.0,0.0,1.0,-1.230678902140052,-1.5447036458802366,-1.0074647336558271
